abv,brewery,date_added,link,name,num_ratings,rating,style,style_rating
0.055, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-aranciata/537125/,1781 Aranciata,0,,Weissbier - Hefeweizen,
0.095, 1781 Brewing Company,12/16/2018,www.ratebeer.com/beer/1781-belgian-breakfast/687080/,1781 Belgian Breakfast,0,,Belgian Ale - Strong Pale,
0.09, 1781 Brewing Company,7/9/2017,www.ratebeer.com/beer/1781-belgian-strong-dark-chocolate/530845/,1781 Belgian Strong Dark Chocolate,0,,Belgian Ale - Strong Pale,
0.094, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-belgiquiose-d39-or/537118/,1781 Belgiquiose D' or,1,3.04,Belgian Ale - Strong Pale,
0.047, 1781 Brewing Company,4/20/2018,www.ratebeer.com/beer/1781-belsnickel/610971/,1781 Belsnickel,1,2.94,Weissbier - Dunkelweizen,
0.055, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-blaubeere/537128/,1781 Blaubeere,0,,Weissbier - Hefeweizen,
0.095, 1781 Brewing Company,6/22/2017,www.ratebeer.com/beer/1781-chardonnay-barrel-sour-saison/524954/,1781 Chardonnay Barrel Sour Saison,0,,Saison / Farmhouse / Grisette,
0.075, 1781 Brewing Company,12/22/2017,www.ratebeer.com/beer/1781-conifere/578410/,1781 Conifére ,1,3.04,IIPA - Imperial / Double IPA,
0.095, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-double-double-mango-kasbah/537120/,1781 Double Double Mango Kasbah,0,,IIPA - Imperial / Double IPA,
0.054, 1781 Brewing Company,4/20/2018,www.ratebeer.com/beer/1781-el-jefe/610970/,1781 El Jefe,1,2.98,Weissbier - Hefeweizen,
0.125, 1781 Brewing Company,12/22/2017,www.ratebeer.com/beer/1781-fimbulvinter/578403/,1781 Fimbulvinter ,0,,Flavored - Other,
0.125, 1781 Brewing Company,12/22/2017,www.ratebeer.com/beer/1781-fimbulvinter-figgy-pudding/578405/,1781 Fimbulvinter (Figgy Pudding),0,,Flavored - Other,
0.055, 1781 Brewing Company,7/9/2017,www.ratebeer.com/beer/1781-hefeweizen/530840/,1781 Hefeweizen,0,,Weissbier - Hefeweizen,
0.055, 1781 Brewing Company,7/9/2017,www.ratebeer.com/beer/1781-hefeweizen-blood-orange/530841/,1781 Hefeweizen (Blood Orange),0,,Weissbier - Hefeweizen,
0.055, 1781 Brewing Company,7/9/2017,www.ratebeer.com/beer/1781-hefeweizen-tangerine/530843/,1781 Hefeweizen (Tangerine),0,,Weissbier - Hefeweizen,
0.057, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-horchata-wit/537116/,1781 Horchata Wit,0,,Witbier / Belgian White Ale,
0.059, 1781 Brewing Company,11/7/2015,www.ratebeer.com/beer/1781-ipa/373732/,1781 IPA,0,,IPA,
0.072, 1781 Brewing Company,7/9/2017,www.ratebeer.com/beer/1781-jeune-saison/530844/,1781 Jeune Saison,0,,Saison / Farmhouse / Grisette,
0.053, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-kazuno-maharoba/537117/,1781 Kazuno Maharoba,1,2.92,Pilsener / Pils / Pilsner,
0.085, 1781 Brewing Company,12/22/2017,www.ratebeer.com/beer/1781-l39automne/578401/,1781 L'automne,1,2.85,Belgian Ale - Strong Pale,
0.095, 1781 Brewing Company,12/16/2018,www.ratebeer.com/beer/1781-l39automne-imperial/687081/,1781 L'Automne Imperial,0,,Red Ale - Irish,
0.07, 1781 Brewing Company,5/5/2017,www.ratebeer.com/beer/1781-lafayette-saison-version-1-bottled/511024/,1781 Lafayette Saison (Version 1 - Bottled),1,3.02,Saison / Farmhouse / Grisette,
0.07, 1781 Brewing Company,7/29/2017,www.ratebeer.com/beer/1781-lafayette-saison-version-2-draft/538071/,1781 Lafayette Saison (Version 2 - Draft),2,2.83,Saison / Farmhouse / Grisette,
0.07, 1781 Brewing Company,7/21/2018,www.ratebeer.com/beer/1781-o39hara/640291/,1781 O'Hara ,0,,Stout - Dry,
0.065, 1781 Brewing Company,4/20/2018,www.ratebeer.com/beer/1781-persephone/610972/,1781 Persephone,1,2.92,IPA,
0.055, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-pompelo/537127/,1781 Pompelo,0,,Weissbier - Hefeweizen,
0.072, 1781 Brewing Company,12/16/2018,www.ratebeer.com/beer/1781-saison-de-l39-orange/687079/,1781 Saison De L' Orange,0,,Saison / Farmhouse / Grisette,
0.05, 1781 Brewing Company,10/17/2018,www.ratebeer.com/beer/1781-sea-monkey/667452/,1781 Sea Monkey,0,,IPA,
, 1781 Brewing Company,12/22/2017,www.ratebeer.com/beer/1781-st-anthony/578409/,1781 St. Anthony,0,,Specialty Grain - Other,
0.055, 1781 Brewing Company,11/8/2017,www.ratebeer.com/beer/1781-summer-beer/566408/,1781 Summer Beer,1,,Weissbier - Hefeweizen,
0.055, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-tangerines/537126/,1781 Tang...erines,0,,Weissbier - Hefeweizen,
0.051, 1781 Brewing Company,5/5/2017,www.ratebeer.com/beer/1781-von-steuben-kolsch/511022/,1781 Von Steuben Kolsch,1,2.89,Kölsch / Kölsch-Style,
0.05, 1781 Brewing Company,7/27/2017,www.ratebeer.com/beer/1781-von-steuben-kolsch-blood-orange/537123/,1781 Von Steuben Kolsch (Blood Orange),0,,Kölsch / Kölsch-Style,
0.059, 1781 Brewing Company,11/7/2015,www.ratebeer.com/beer/1781-washington-hare-honey-porter/373731/,1781 Washington Hare Honey Porter,2,3.11,Porter,
0.051, 2 Silos Brewing Company,12/11/2017,www.ratebeer.com/beer/2-silos-amber-ale/575488/,2 Silos Amber Ale,1,2.98,Red Ale / Intl Amber Ale,
0.065, 2 Silos Brewing Company,7/4/2017,www.ratebeer.com/beer/2-silos-back-door-pale-ale/529451/,2 Silos Back Door Pale Ale,0,,Pale Ale - American / APA,
0.042, 2 Silos Brewing Company,11/4/2018,www.ratebeer.com/beer/2-silos-bill-iner-weisse-sour/673023/,2 Silos Bill-iner Weisse Sour ,0,,Berliner Weisse,
0.06, 2 Silos Brewing Company,7/21/2018,www.ratebeer.com/beer/2-silos-blueberry-blonde/640293/,2 Silos Blueberry Blonde ,0,,Blonde Ale / Golden Ale,
0.069, 2 Silos Brewing Company,1/26/2019,www.ratebeer.com/beer/2-silos-citralicious-american-ipa/699408/,2 Silos Citralicious American IPA,0,,IPA,
, 2 Silos Brewing Company,8/20/2017,www.ratebeer.com/beer/2-silos-commonwealth-black-ipa/544686/,2 Silos Commonwealth Black IPA,5,3.3,IPA - Black/Brown/Cascadian Dark,
0.062, 2 Silos Brewing Company,2/24/2018,www.ratebeer.com/beer/2-silos-country-porter/594983/,2 Silos Country Porter,1,3.02,Porter,
0.051, 2 Silos Brewing Company,3/8/2018,www.ratebeer.com/beer/2-silos-czech-premium-pale-lager/598339/,2 Silos Czech Premium Pale Lager,0,,Pilsener - Czech / Svetlý,
0.069, 2 Silos Brewing Company,1/26/2019,www.ratebeer.com/beer/2-silos-english-ipa/699414/,2 Silos English IPA,0,,IPA,
0.06, 2 Silos Brewing Company,7/4/2017,www.ratebeer.com/beer/2-silos-equinsu-ocha-witbier/529454/,2 Silos Equinsu Ocha Witbier,0,,Witbier / Belgian White Ale,
0.065, 2 Silos Brewing Company,2/24/2018,www.ratebeer.com/beer/2-silos-experimental-ipa-2/594985/,2 Silos Experimental IPA #2,1,3.04,IPA,
0.075, 2 Silos Brewing Company,2/24/2018,www.ratebeer.com/beer/2-silos-experimental-ipa-3/594986/,2 Silos Experimental IPA #3,0,,IPA,
0.06, 2 Silos Brewing Company,7/4/2017,www.ratebeer.com/beer/2-silos-fat-cow-cream-ale/529453/,2 Silos Fat Cow Cream Ale,0,,Cream Ale,
0.067, 2 Silos Brewing Company,2/24/2018,www.ratebeer.com/beer/2-silos-fest-bier/594984/,2 Silos Fest Bier,0,,Märzen / Oktoberfest Bier,
0.073, 2 Silos Brewing Company,12/11/2017,www.ratebeer.com/beer/2-silos-gingerbread-ale/575489/,2 Silos Gingerbread Ale,0,,Flavored - Other,
0.099, 2 Silos Brewing Company,1/26/2019,www.ratebeer.com/beer/2-silos-gravensteen39s-tripel/699411/,2 Silos Gravensteen's Tripel,0,,Tripel,
0.05, 2 Silos Brewing Company,11/4/2018,www.ratebeer.com/beer/2-silos-harvest-ale/673014/,2 Silos Harvest Ale,0,,Pale Ale - American / APA,
0.058, 2 Silos Brewing Company,7/21/2018,www.ratebeer.com/beer/2-silos-helles-lager/640295/,2 Silos Helles Lager,0,,Helles / Dortmunder Export,
0.065, 2 Silos Brewing Company,11/4/2018,www.ratebeer.com/beer/2-silos-hype-beer-tension/673019/,2 Silos Hype-BEER-Tension,0,,IPA - Hazy / NEIPA,
0.094, 2 Silos Brewing Company,4/16/2018,www.ratebeer.com/beer/2-silos-imperial-ipa/610057/,2 Silos Imperial IPA,2,3.14,IPA,
0.055, 2 Silos Brewing Company,4/16/2018,www.ratebeer.com/beer/2-silos-irish-red/610056/,2 Silos Irish Red,0,,Red Ale - Irish,
0.085, 2 Silos Brewing Company,7/4/2017,www.ratebeer.com/beer/2-silos-loudmouth-black-ipa/529452/,2 Silos Loudmouth Black IPA,0,,IPA - Black/Brown/Cascadian Dark,
0.05, 2 Silos Brewing Company,1/26/2019,www.ratebeer.com/beer/2-silos-manassas-station-lager/699413/,2 Silos Manassas Station Lager,0,,Pale Lager - North Am. / Light,
, 2 Silos Brewing Company,8/20/2017,www.ratebeer.com/beer/2-silos-mason-pale-ale/544687/,2 Silos Mason Pale Ale,5,3.09,Pale Ale - American / APA,
0.06, 2 Silos Brewing Company,8/22/2018,www.ratebeer.com/beer/2-silos-new-england-ipa/650353/,2 Silos New England IPA,1,2.98,IPA - Hazy / NEIPA,
0.06, 2 Silos Brewing Company,12/11/2017,www.ratebeer.com/beer/2-silos-nova-white-belgian/575486/,2 Silos NOVA White Belgian,3,3.1,Witbier / Belgian White Ale,
0.063, 2 Silos Brewing Company,10/14/2017,www.ratebeer.com/beer/2-silos-oktoberfest/559691/,2 Silos Oktoberfest,3,2.97,Märzen / Oktoberfest Bier,
0.095, 2 Silos Brewing Company,12/11/2017,www.ratebeer.com/beer/2-silos-old-dominion-imperial-stout/575487/,2 Silos Old Dominion Imperial Stout,4,3.19,Stout - Imperial,
0.095, 2 Silos Brewing Company,11/4/2018,www.ratebeer.com/beer/2-silos-old-dominion-imperial-stout-bourbon-barrel/673016/,2 Silos Old Dominion Imperial Stout (Bourbon Barrel),0,,Stout - Imperial,
0.063, 2 Silos Brewing Company,7/21/2018,www.ratebeer.com/beer/2-silos-planet-druidia-galaxy-ipa/640294/,2 Silos Planet Druidia Galaxy IPA,0,,IPA,
0.07, 2 Silos Brewing Company,11/4/2018,www.ratebeer.com/beer/2-silos-pumpkin-ale/673020/,2 Silos Pumpkin Ale,0,,Flavored - Other,
0.077, 2 Silos Brewing Company,4/20/2018,www.ratebeer.com/beer/2-silos-saison/610930/,2 Silos Saison,2,3.11,Saison / Farmhouse / Grisette,
0.05, 2 Silos Brewing Company,11/4/2018,www.ratebeer.com/beer/2-silos-session-ipa/673017/,2 Silos Session IPA,0,,ISA - Session IPA,
0.062, 2 Silos Brewing Company,7/13/2018,www.ratebeer.com/beer/2-silos-silobration-marzen/637778/,2 Silos Silobration Marzen,1,2.87,Märzen / Oktoberfest Bier,
0.06, 2 Silos Brewing Company,1/26/2019,www.ratebeer.com/beer/2-silos-sjgf-raspberry-cream-ale/699410/,2 Silos SJGF: Raspberry Cream Ale,0,,Cream Ale,
0.06, 2 Silos Brewing Company,12/22/2017,www.ratebeer.com/beer/2-silos-smash-20-idaho-7/578391/,2 Silos SMASH 2.0 Idaho 7,3,3.18,IPA,
0.055, 2 Silos Brewing Company,7/13/2018,www.ratebeer.com/beer/2-silos-summer-session-ale/637780/,2 Silos Summer Session Ale,1,2.98,Pale Ale - American / APA,
0.06, 2 Silos Brewing Company,12/11/2017,www.ratebeer.com/beer/2-silos-virginia-cream-ale/575485/,2 Silos Virginia Cream Ale,3,2.9,Cream Ale,
0.065, 2 Silos Brewing Company,7/21/2018,www.ratebeer.com/beer/2-silos-west-coast-ipa/640292/,2 Silos West Coast IPA,0,,IPA,
0.08, 2 Witches Winery and Brewing Company,1/26/2019,www.ratebeer.com/beer/2-witches-mountain-valley-witch-mountain	/699422/,2 Witches / Mountain Valley Witch Mountain	,0,,Stout - Imperial,
0.07, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-train-wreck-justin39s-duck-blind/459392/,2 Witches / Train Wreck Justin's Duck Blind,0,,IPA - Black/Brown/Cascadian Dark,
0.09, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-awaken-the-witch/459443/,2 Witches Awaken the Witch!,0,,Stout - Imperial,
0.12, 2 Witches Winery and Brewing Company,1/26/2018,www.ratebeer.com/beer/2-witches-baba-yaga/586866/,2 Witches Baba Yaga,1,3.04,Stout - Imperial,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-batch-68/459396/,2 Witches Batch 68,0,,Pale Ale - American / APA,
0.054, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-bey39s-ipa/459401/,2 Witches Bey's IPA,0,,IPA,
0.078, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-bippity-boppity-braggot/459440/,2 Witches Bippity Boppity Braggot,0,,Mead,
0.06, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-brett-a-la-gold/459393/,2 Witches Brett a la GOLD,0,,Blonde Ale / Golden Ale,
0.072, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-bridge-street-ipa/459420/,2 Witches Bridge Street IPA,0,,IPA,
0.055, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-bruja-ha-esb/459388/,2 Witches Bruja-Ha ESB,0,,Bitter - Premium / Strong / ESB,
0.066, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-can-you-spare-a-lime/459389/,2 Witches Can You Spare a Lime?,0,,IPA,
0.095, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-chocolate-cherry-stout/459397/,2 Witches Chocolate Cherry Stout,0,,Stout - Imperial,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-craghead-cream-ale/459430/,2 Witches Craghead Cream Ale,0,,Cream Ale,
0.051, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-danville-lager/459419/,2 Witches Danville Lager,0,,Helles / Dortmunder Export,
0.065, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-double-double-toil-trouble/459407/,2 Witches Double Double Toil & Trouble,0,,Dubbel,
0.065, 2 Witches Winery and Brewing Company,2/1/2018,www.ratebeer.com/beer/2-witches-franc-n-stein/588567/,2 Witches Franc-n-Stein,1,3.09,Sour / Wild Beer,
0.06, 2 Witches Winery and Brewing Company,7/12/2017,www.ratebeer.com/beer/2-witches-funky-in-the-fringe/531897/,2 Witches Funky in the Fringe,0,,Sour / Wild Beer,
0.049, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-gainers-gose/459423/,2 Witches Gainers Gose,0,,Gose,
0.115, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-hocus-losin39-focus/459395/,2 Witches Hocus Losin' Focus,0,,Quadrupel / Abt,
0.1, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-jacked-up-ginger/459416/,2 Witches Jacked Up Ginger!,0,,Strong Ale - American,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-last-capital/459413/,2 Witches Last Capital,1,2.94,Kölsch / Kölsch-Style,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-mclean39s-milk-stout/459421/,2 Witches McLean's Milk Stout,0,,Stout - Milk / Sweet,
0.051, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-migrating-coconuts/459437/,2 Witches Migrating Coconuts,1,3.02,Porter,
0.06, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-mojo-magic/459411/,2 Witches Mojo Magic,1,2.98,Red Ale / Intl Amber Ale,
0.048, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-mole-brown/459412/,2 Witches Mole Brown,0,,Flavored - Other,
0.07, 2 Witches Winery and Brewing Company,2/1/2018,www.ratebeer.com/beer/2-witches-mosey-along-the-dan/588566/,2 Witches Mosey Along the Dan,1,3.02,IPA,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-mother-of-all-witches/459405/,2 Witches Mother of All Witches,0,,Stout,
0.067, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-mountain-valley-red-ipa/459436/,2 Witches Mountain Valley Red IPA,0,,IPA,
0.074, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-not-far-from-home/459428/,2 Witches Not Far from HOME,0,,Belgian Ale - Pale / Golden,
0.052, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-oktoberfest/459415/,2 Witches Oktoberfest,0,,Märzen / Oktoberfest Bier,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-old-97/459403/,2 Witches Old 97,0,,Stout - Milk / Sweet,
0.065, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-orange-you-glad-i-didn39t-say-witch/459408/,2 Witches Orange You Glad I Didn't Say Witch!,1,3.02,IPA,
0.06, 2 Witches Winery and Brewing Company,1/26/2019,www.ratebeer.com/beer/2-witches-potion-no-9/699419/,2 Witches Potion No 9,0,,IPA,
0.055, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-raspberry-wheat/459441/,2 Witches Raspberry Wheat,0,,Flavored - Fruit,
0.064, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-rye-ipa/459438/,2 Witches Rye IPA,0,,Specialty Grain - Other,
0.065, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-schoolfield-saison/459429/,2 Witches Schoolfield Saison,0,,Saison / Farmhouse / Grisette,
0.11, 2 Witches Winery and Brewing Company,6/20/2017,www.ratebeer.com/beer/2-witches-sherwood39s-pardon/524292/,2 Witches Sherwood's Pardon,0,,IIPA - Imperial / Double IPA,
0.06, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-short-hop-to-the-ballpark/459410/,2 Witches Short Hop to the Ballpark,0,,IPA,
0.06, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-smokey-broom/459400/,2 Witches Smokey Broom,0,,Smoked - Rauchbier,
0.03, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-sour-puss/459404/,2 Witches Sour Puss,0,,Berliner Weisse,
0.055, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-sweet-summer-rain/459442/,2 Witches Sweet Summer Rain,0,,Flavored - Fruit,
0.055, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-swim-in-the-dan/459426/,2 Witches Swim in the Dan,0,,Red Ale - Irish,
0.08, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-tank-of-shame-ipa/459409/,2 Witches Tank of Shame IPA,0,,IIPA - Imperial / Double IPA,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-the-bad-witch/459424/,2 Witches The Bad Witch,1,2.87,Brown Ale,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-the-good-witch/459406/,2 Witches The Good Witch,0,,Blonde Ale / Golden Ale,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-the-wedded-warlock/459427/,2 Witches The Wedded Warlock,0,,California Common / Steam Beer,
0.066, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-the-wheat-is-on/459398/,2 Witches The Wheat is On!,0,,IPA,
0.07, 2 Witches Winery and Brewing Company,6/20/2017,www.ratebeer.com/beer/2-witches-this-broom-is-heavy/524290/,2 Witches This Broom is HEAVY!,0,,Scotch Ale / Wee Heavy,
0.065, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-three-smokestacks-smoked-ipa/459391/,2 Witches Three Smokestacks Smoked IPA,0,,IPA,
0.085, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-trade-street-tripel/459402/,2 Witches Trade Street Tripel,0,,Tripel,
0.06, 2 Witches Winery and Brewing Company,1/26/2019,www.ratebeer.com/beer/2-witches-trainwreck-saison/699418/,2 Witches Trainwreck Saison,0,,Saison / Farmhouse / Grisette,
0.057, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-trainwreck-strong-bitter/459418/,2 Witches Trainwreck Strong Bitter,0,,Bitter - Premium / Strong / ESB,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-up-pumpkin-creek/459414/,2 Witches Up Pumpkin Creek,0,,Flavored - Other,
0.045, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-wit-cha-ma-call-it/459432/,2 Witches Wit-cha-ma-call-it,0,,Witbier / Belgian White Ale,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-witch-haze-ale/459431/,2 Witches Witch Haze Ale,0,,Weissbier - Hefeweizen,
0.085, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-witch-of-the-west/459417/,2 Witches Witch of the West,0,,IIPA - Imperial / Double IPA,
0.05, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-witchback-ale/459433/,2 Witches Witchback Ale,0,,Pale Ale - American / APA,
0.055, 2 Witches Winery and Brewing Company,10/24/2016,www.ratebeer.com/beer/2-witches-witching-hour/459434/,2 Witches Witching Hour,0,,IPA,
0.058, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-american-amber-ale/524338/,6 Bears & A Goat American Amber Ale,1,2.77,Red Ale / Intl Amber Ale,
0.047, 6 Bears & A Goat Brewing Company,4/16/2017,www.ratebeer.com/beer/6-bears-a-goat-american-pale-ale/505182/,6 Bears & A Goat American Pale Ale,1,2.75,Pale Ale - American / APA,
0.043, 6 Bears & A Goat Brewing Company,4/16/2017,www.ratebeer.com/beer/6-bears-a-goat-american-wheat/505180/,6 Bears & A Goat American Wheat,1,2.83,Wheat Ale,
0.046, 6 Bears & A Goat Brewing Company,7/17/2017,www.ratebeer.com/beer/6-bears-a-goat-belgian-witbier/533657/,6 Bears & A Goat Belgian Witbier,0,,Witbier / Belgian White Ale,
0.05, 6 Bears & A Goat Brewing Company,9/12/2017,www.ratebeer.com/beer/6-bears-a-goat-black-blonde-ale/550939/,6 Bears & A Goat Black & Blonde Ale,0,,Flavored - Fruit,
0.07, 6 Bears & A Goat Brewing Company,1/26/2019,www.ratebeer.com/beer/6-bears-a-goat-black-ipa/699400/,6 Bears & A Goat Black IPA,0,,IPA - Black/Brown/Cascadian Dark,
0.049, 6 Bears & A Goat Brewing Company,4/23/2019,www.ratebeer.com/beer/6-bears-a-goat-blackberry-gose/724433/,6 Bears & A Goat Blackberry Gose,0,,Gose - Flavored,
0.054, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-blonde-ale/524336/,6 Bears & A Goat Blonde Ale,1,2.92,Blonde Ale / Golden Ale,
0.074, 6 Bears & A Goat Brewing Company,4/21/2019,www.ratebeer.com/beer/6-bears-a-goat-brut-ipa/723427/,6 Bears & A Goat Brut IPA,1,3.0,IPA - Brut,
0.06, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-classic-american-pilsner/524344/,6 Bears & A Goat Classic American Pilsner,1,2.66,Pilsener / Pils / Pilsner,
0.054, 6 Bears & A Goat Brewing Company,1/26/2019,www.ratebeer.com/beer/6-bears-a-goat-czechmate-amber-lager/699402/,6 Bears & A Goat Czechmate Amber Lager,1,2.96,Amber Lager - Intl / Vienna,
0.048, 6 Bears & A Goat Brewing Company,3/8/2018,www.ratebeer.com/beer/6-bears-a-goat-dark-nacht/598347/,6 Bears & A Goat Dark Nacht,1,2.77,Schwarzbier / Black Lager,
0.084, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-double-ipa/524343/,6 Bears & A Goat Double IPA,0,,IIPA - Imperial / Double IPA,
0.044, 6 Bears & A Goat Brewing Company,1/26/2019,www.ratebeer.com/beer/6-bears-a-goat-goat39s-beerd/699403/,6 Bears & A Goat Goat's Beerd,1,2.77,Bitter - Premium / Strong / ESB,
0.049, 6 Bears & A Goat Brewing Company,4/23/2019,www.ratebeer.com/beer/6-bears-a-goat-goes-ahhh/724437/,6 Bears & A Goat Goes Ahhh,1,2.98,Gose,
0.085, 6 Bears & A Goat Brewing Company,3/8/2018,www.ratebeer.com/beer/6-bears-a-goat-grateful-double/598346/,6 Bears & A Goat Grateful Double,0,,IIPA - Imperial / Double IPA,
0.074, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-belgian-dubbel/524348/,6 Bears & A Goat Head Brewer's R&D: Belgian Dubbel,1,2.94,Dubbel,
0.054, 6 Bears & A Goat Brewing Company,9/12/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-belgian-pale-ale/550941/,6 Bears & A Goat Head Brewer's R&D: Belgian Pale Ale,0,,Belgian Ale - Pale / Golden,
0.066, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-black-ipa/524350/,6 Bears & A Goat Head Brewer's R&D: Black IPA,0,,IPA - Black/Brown/Cascadian Dark,
0.05, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-grapefruit-ipa/524351/,6 Bears & A Goat Head Brewer's R&D: Grapefruit IPA,0,,IPA,
0.056, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-irish-red-ale/524347/,6 Bears & A Goat Head Brewer's R&D: Irish Red Ale,1,2.77,Red Ale - Irish,
0.05, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-munich-helles/524346/,6 Bears & A Goat Head Brewer's R&D: Munich Helles,0,,Helles / Dortmunder Export,
0.074, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-smoked-saison/524345/,6 Bears & A Goat Head Brewer's R&D: Smoked Saison,0,,Smoked - Rauchbier,
0.101, 6 Bears & A Goat Brewing Company,6/20/2017,www.ratebeer.com/beer/6-bears-a-goat-head-brewer39s-rd-strong-scotch-ale/524349/,6 Bears & A Goat Head Brewer's R&D: Strong Scotch Ale,1,2.98,Scotch Ale / Wee Heavy,
